	round	batch	sent_id	disagree	neutral	agree	sentence
86	1	2	t6	0.9991408179176308	0.0003094826830302047	0.0005496993993390496	Global warming will never hurt anyone.
87	1	2	t7	0.08266693703646741	0.9113904423668726	0.005942620596660182	Arctic plant species are extremely responsive to fairly rapid climate shifts in the past.
88	1	2	t8	0.004948743725023244	0.03945575802296728	0.9555954982520095	If human-driven climate change continues on the present course, the ice covering the site could begin to melt in about 75 years.
89	1	2	t9	0.9923040207332254	0.005274663576587967	0.002421315690186637	The theory that carbon dioxide is a pollutant has not been substantiated scientifically.
90	1	3	t0	0.0019069101962722536	0.02204497705016947	0.9760481127535582	Progress in avoiding environmental regrets can come through constructive discussion of ways to cut risks and waste and to sustain a long-term energy quest that extends beyond fossil fuels even while they remain abundant and cheap.
91	1	3	t1	0.9604544749055062	0.008035397536927745	0.03151012755756614	Most global warming is natural and even if there had been no Industrial Revolution current global temperatures would be almost exactly the same as they are now.
92	1	3	t10	0.002405021984043051	0.04829530973354007	0.9492996682824169	And that’s not the only way global warming causes psychological problems.
93	1	3	t11	0.09450111839869771	0.9021635058117193	0.003335375789582961	The winter conditions either debunked or supported the picture of human-driven global warming.
94	1	3	t12	0.0021124209590348084	0.028944278954364636	0.9689433000866006	As global temperatures warm, all of NASA’ll be looking at a very different planet.
95	1	3	t13	0.882589241993829	0.11436256216898606	0.003048195837185095	Scientists had manipulated data to hide the decline in global temperatures.
96	1	3	t14	0.0006721871357947111	0.0006135296497306356	0.9987142832144748	Damage to Great Barrier Reef From Global Warming Is Irreversible.
97	1	3	t15	0.04561264676362536	0.9397414958930788	0.014645857343295876	More than half think global warming will never hurt anyone.
98	1	3	t16	0.0008637410679026834	0.9981590286398158	0.0009772302922815379	The researchers plan to test additional sites and examine how carbon dioxide levels changed through the glacial cycle.
99	1	3	t17	0.0008495998814012532	0.9981389622959002	0.0010114378226984595	Ice volume is a better measure than ice area.
100	1	3	t18	0.0006709820952464618	0.0005969333274080077	0.9987320845773456	The world has little more than a decade to limit catastrophic climate change, which will involve millions of people displaced by sea level rise or subjected to deadly heatwaves, as well as the loss of almost all of the planet’s coral reefs.
101	1	3	t19	0.9988409045204487	0.0005231260379844255	0.000635969441566784	There is no solid evidence of global warming.
102	1	3	t2	0.05704441520131128	0.9282777494127801	0.014677835385908623	People will need to see that no catastrophes eventuate on the day the carbon price comes in.
103	1	3	t20	0.7229034664114771	0.27323883386825243	0.0038576997202705784	A NASA climate scientist is reported as having faked global warming data.
104	1	3	t21	0.00149566502778542	0.009686147892808736	0.9888181870794058	Global warming is occurring.
105	1	3	t22	0.9948941323196039	0.003978674477453	0.0011271932029430578	There is low confidence in attribution of drought on a global scale to human influence on climate.
106	1	3	t23	0.03225372008735098	0.0016818743970348261	0.9660644055156142	Global warming is a serious problem but raising the cost of polluting forms of energy is a highly inefficient solution.
107	1	3	t24	0.002263374521537726	0.9642255597070037	0.03351106577145853	The political will exists in Washington to pass legislation that could include some kind of a tax on carbon.
108	1	3	t25	0.002549995342543262	0.068709690073757	0.9287403145836997	World sea levels are rising on average.
109	1	3	t26	0.003956953321758439	0.35463533462402325	0.6414077120542183	Even modest changes in suicide rates due to climate change could [ lead to ] large changes in the associated global health burden, particularly in wealthier countries where current suicide rates are relatively high.
110	1	3	t27	0.9988395788122262	0.0005223692962246163	0.0006380518915492092	The scientists responsible for bigging up global warming are a bunch of useless, lying, cheating, conniving, scum-sucking bottom feeders who by rights should be in jail rather than anywhere near a lab.
111	1	3	t28	0.003535091138271606	0.20601319323814932	0.790451715623579	The globally averaged sea surface temperature for 2013 is among the 10 warmest on record.
112	1	3	t29	0.0029869090501651037	0.104468376439108	0.8925447145107269	The world will soon do something about global warming.
113	1	3	t3	0.0037792294846902973	0.26887622356848667	0.7273445469468232	Far from staying flat since 1998, global temperatures have carried on rising.
114	1	3	t4	0.0014923202169852645	0.009635104587170963	0.9888725751958438	The paper in no way diminishes the extensive body of observations that global warming is happening and that it is largely due to human activity.
115	1	3	t5	0.0015400451877833564	0.9906366766591803	0.007823278153036295	Liberated carbon makes our society possible.
116	1	3	t6	0.0006824368637608029	0.0006231364321486357	0.9986944267040906	All fossil fuel use needs to be regulated to reduce global warming.
117	1	3	t7	0.0035286247437514165	0.20752732445765318	0.7889440507985954	Global temperatures in 2014 shattered earlier records, making 2014 the hottest year since record-keeping began in 1880.
118	1	3	t8	0.003575725045355929	0.21006236996328545	0.7863619049913587	One round-trip flight from New York to Europe or to San Francisco creates a warming effect equivalent to 2 or 3 tons of carbon dioxide per person.
119	1	3	t9	0.6627807776561403	0.33324145283768764	0.003977769506172141	Carbon dioxide is not a “primary contributor” to global warming.
120	1	4	t0	0.9520675823143684	0.04534478414260605	0.0025876335430255787	One of those pesky realist scientists whose research using awkward facts shows that global warming isn’t nearly the peril it’s cracked up to be and which may ultimately be one of the reasons why Flannery no longer has that $ 180,000 a year (for a three-day week) job.
121	1	4	t1	0.002918282646035832	0.8979561455804594	0.09912557177350485	We can not live on fossil fuel forever.
122	1	4	t10	0.001002587708290074	0.0014501653265263552	0.9975472469651835	Global warming is what is causing the climate to change .
123	1	4	t11	0.003597246538570598	0.20717236054217397	0.7892303929192553	Anyone objectively looking at the data, even at the graph produced above, can see that climate models are much, much, much better at predicting global warming over the past decade.
124	1	4	t12	0.005057702575661027	0.18455247904190325	0.8103898183824356	Rich countries like the United States the United States the United States bear moral responsibility for global warming and should not deny poor countries the chance to build their economies.
125	1	4	t13	0.03319107148110932	0.9644668210898789	0.002342107429011793	Europe is suffering from political rejection of fossil fuels.
126	1	4	t14	0.0017672472648665475	0.9780986124490495	0.020134140286084085	Texas can accept that sea level is rising.
127	1	4	t15	0.00121748752156953	0.9977808957188611	0.0010016167595692962	The average American generates about 19 tons of carbon dioxide a year.
128	1	4	t16	0.000836276636241316	0.9977987059809368	0.0013650173828218919	The federal government still lacks a comprehensive strategy to tackle floods.
129	1	4	t17	0.0015867571578155409	0.001613748475889629	0.9967994943662949	Global warming is likely to prove dangerous.
130	1	4	t18	0.00341056610283466	0.13497566113340173	0.8616137727637637	A diet heavy on vegetables is the best diet for the planet in this age of global warming.
131	1	4	t19	0.003997186334504293	0.42722438491790254	0.5687784287475932	Carbon dioxide is responsible for the warming.
132	1	4	t2	0.018509978837541338	0.9794718949664717	0.0020181261959871344	It interesting that environmental groups are opposed to fracking, which studies have shown help reduce carbon emissions.
133	1	4	t20	0.0008580670193648787	0.9977505248186626	0.0013914081619726692	Natural variability is large for sea ice.
134	1	4	t21	0.0025781907429595838	0.05128461960593368	0.9461371896511067	Global warming is due in large part to human activity.
135	1	4	t22	0.004661981716131215	0.8556234964907738	0.13971452179309501	Sea level rise is accelerating.
136	1	4	t23	0.0029697502420333727	0.8900943239392985	0.10693592581866816	These regions are pumping carbon dioxide to the atmosphere.
137	1	4	t24	0.0009959463744297068	0.001491999294977855	0.9975120543305924	The United States government has violated their constitutional rights by allowing fossil fuel production to continue — despite knowing its effects on the planet.
138	1	4	t25	0.0016335434194677866	0.0016326891561761064	0.9967337674243562	A mammoth effort is needed, beginning now and carrying through the century, to decarbonize global energy systems.
139	1	4	t26	0.0016519911833915476	0.0016686593073377673	0.9966793495092706	Co2 is a demon molecule that causes global warming.
140	1	4	t27	0.07669321908286152	0.8932306546036113	0.03007612631352714	There appears to be hope for travel and tourism to continue to grow in the wake of global warming.
141	1	4	t28	0.002101454628466315	0.9631590804282527	0.034739464943281034	These findings will require an upward revision to current predictions of sea level rise.
142	1	4	t29	0.001176301235205652	0.002437931430441101	0.9963857673343531	Sea level rise is a direct consequence of global warming.
143	1	4	t3	0.5856079391282837	0.41011008481742106	0.004281976054295351	The striking Arctic change is as much a result of ice moving as melting.
144	1	4	t4	0.003636457597744875	0.7105411109277683	0.2858224314744869	The human contribution to the global greenhouse effect has increased 29 percent since 1999.
145	1	4	t5	0.9968271534859275	0.0019959852033825196	0.0011768613106898926	Global warming is not a crisis.
146	1	4	t6	0.0026128259857286875	0.05577514097171452	0.9416120330425568	More warming leads to more fires, which release more carbon, which causes more warming, and so on.
147	1	4	t7	0.5670512065660784	0.42717203877856014	0.005776754655361492	The carbon regulations are unconstitutional.
148	1	4	t8	0.0008605884492988543	0.9977799867857975	0.0013594247649035957	A low amount of Arctic sea ice, while not record-breaking, is the new normal.
149	1	4	t9	0.005935935920368242	0.5114782558403235	0.48258580823930824	The rate of Antarctic melt is already six times faster than it is just a few decades ago.
150	1	5	t0	0.49583186664311263	0.4987892467938554	0.005378886563031958	Coral reefs may be more resilient to global warming and bleaching than we think.
151	1	5	t1	0.08625588254687341	0.34129948822303796	0.5724446292300885	The basics are clear long ago and the response to global warming is more about ethics and economics than data.
152	1	5	t10	0.2443228830921138	0.49934266818462575	0.2563344487232604	Much of the rise in sea level we’ve seen since the 1880s is the result of thermal expansion.
153	1	5	t11	0.38691018556179424	0.6078252057019634	0.00526460873624241	To further pound the point home, the article the article is festooned with imaginative graphics of future human fossils.
154	1	5	t12	0.0033283934663707287	0.013371587796398136	0.9833000187372312	The odds for human extinction because of climate change or global warming are 50 percent or more.
155	1	5	t13	0.002334961190323177	0.085659099620961	0.9120059391887159	Co2 is responsible for the apparent global temperature increase.
156	1	5	t14	0.0022533503575664668	0.07264991836029579	0.9250967312821378	Climate change, rising atmospheric carbon dioxide, excess nutrient inputs, and pollution in its many forms are fundamentally altering the chemistry of the ocean, often on a global scale and, in some cases, at rates greatly exceeding those in the historical and recent geological record.
157	1	5	t15	0.8800906466467514	0.11641483174414612	0.0034945216091025843	Global surface temperatures have not increased for the past 15 years.
158	1	5	t16	0.05076611712716756	0.9356073510782752	0.013626531794557164	In recent years, the rising earth has probably skewed satellite measurements of ice loss, leading researchers to underestimate the rate of vanishing ice by as much as 10 percent.
159	1	5	t17	0.0018080041141266242	0.04285536629997048	0.9553366295859028	Humanity is about to cause an equal or greater rise in sea level.
160	1	5	t18	0.006625522691096568	0.9461493455698544	0.04722513173904884	California’s forests emitted more carbon than they sequestered.
161	1	5	t19	0.0036361096616535056	0.797852977016678	0.19851091332166854	As global temperatures rise, microbes in the soil have been releasing CO2 faster than plants can snatch it up again.
162	1	5	t2	0.0025737144734512985	0.995925514276768	0.00150077124978069	For most uses, the GHG footprint of shale gas is greater than that of other fossil fuels on time scales of up to 100 years.
163	1	5	t20	0.003472950839839226	0.0145095436596752	0.9820175055004855	Because of climate change the warming Arctic is weakening the polar vortex.
164	1	5	t21	0.0015888946306769822	0.9842755671805398	0.01413553818878311	Global warming might be caused by some combination of human activity and Mother Nature.
165	1	5	t22	0.0038656262650682027	0.4123594888519571	0.5837748848829748	Companies that burn fossil fuels should be taxed at a rate that reflected the harms they are imposing on the rest of the world.
166	1	5	t23	0.4067471841959895	0.5806247755120788	0.01262804029193187	As even the IPCC had to admit, sea level rise between 1920 and 1950 is similar to the recent period.
167	1	5	t24	0.9991622821540396	0.0003026640631217103	0.0005350537828388042	Global warming is overestimated by 100 % over 20 years.
168	1	5	t25	0.0007004923587646681	0.9983102996416506	0.0009892079995847086	The nation that leads the clean energy economy is likely to lead the global economy.
169	1	5	t26	0.0006834590368410532	0.99831909324396	0.0009974477191989678	Obama Obama plans to suspend new permits for offshore drilling in Arctic waters at least through the rest of this year.
170	1	5	t27	0.5744829769427502	0.42028676439139256	0.00523025866585726	Exclusive emphasis on a carbon price is a delusion.
171	1	5	t28	0.0027748839157999733	0.1396110627268457	0.8576140533573543	Global warming could increase these risks in the future.
172	1	5	t29	0.8706242897768445	0.1257605305148427	0.003615179708312734	Better models are needed before exceptional events can be reliably linked to global warming.
173	1	5	t3	0.7657842240322709	0.223854714717996	0.010361061249732998	Global warming global warming is natural.
174	1	5	t4	0.0032185188567512356	0.22976389509887069	0.7670175860443781	The Arctic ice cap is melting faster than is predicted even five years ago.
175	1	5	t5	0.000739338410248901	0.003412408028833061	0.995848253560918	The rate of global warming is accelerating.
176	1	5	t6	0.003268591717317824	0.22903547789601494	0.7676959303866673	The Arctic ice cap is melting faster than is predicted even five years ago.
177	1	5	t7	0.06987540724271415	0.9264697982561253	0.0036547945011605027	On the other hand, the proportion of so-called multiyear ice is higher this year than in 2011.
178	1	5	t8	0.009911725253811513	0.7180837136805345	0.27200456106565407	Of course, the strongest evidence for global warming isn’t isolated events like particularly hot days.
179	1	5	t9	0.01015197447097838	0.718532226271282	0.2713157992577396	We must wean ourselves off fossil fuels.
180	1	6	t0	0.9984251877149314	0.00098858742622169	0.0005862248588470357	Global warming is a myth the greenies’ heads exploded.
181	1	6	t1	0.9921670090753318	0.006815630118521896	0.0010173608061463091	There appears to have been little or no change in globally averaged temperature over the last two decades.
182	1	6	t10	0.5230615919962444	0.41099417554391654	0.06594423245983908	The global warming of the 1900s is caused by a rise in solar output.
183	1	6	t11	0.0009227373122801867	0.0013509075945374407	0.9977263550931824	Global warming is influencing the weather, in the wake of a string of deadly extreme events in the US.
184	1	6	t12	0.0022732755026151417	0.9402961633838518	0.057430561113533125	2018 is the fourth hottest year on record
185	1	6	t13	0.0036183666864233466	0.33780133584643585	0.6585802974671408	Democratic members should focus on phasing out fossil fuels.
186	1	6	t14	0.002934658980884619	0.8612447311735912	0.135820609845524	Last year, global CO2 emissions rose by 1.4 .
187	1	6	t15	0.9028547916945909	0.09510855099996697	0.00203665730544208	The benefits of carbon dioxide outweigh the environmental costs.
188	1	6	t16	0.8081974809230109	0.1680212518475075	0.023781267229481585	Despite the increased human emissions of greenhouse gases, between 2002 and 2014, plants are somehow able to absorb more carbon dioxide out of the atmosphere than in previous decades.
189	1	6	t17	0.1329103145610592	0.48061777449982257	0.3864719109391182	The findings do not undermine global warming theory.
190	1	6	t18	0.6005823559810002	0.38591192725286644	0.013505716766133236	The climate-mitigation potential of carbon farming has been greatly oversold.
191	1	6	t19	0.06885943609076911	0.8790150522677991	0.05212551164143168	The annual cost of the global warming industry is $ 1.5 trillion.
192	1	6	t2	0.0021309566255630088	0.03738353695171482	0.9604855064227222	Global warming is happening.
193	1	6	t20	0.0009388824057322277	0.001347773352000903	0.9977133442422669	ExxonMobil for years had understood the climate risks associated with fossil fuels while publicly downplaying the danger.
194	1	6	t21	0.9918336928338589	0.007147599309583403	0.0010187078565576065	After the most extensive and expensive global propaganda campaign, fewer people worry about a warming planet than did 25 years ago.
195	1	6	t22	0.0009162157226288664	0.0013300972618312226	0.9977536870155399	As solid and invulnerable as the Statue of Liberty seems, the World Heritage site is actually at considerable risk from some of the impacts of climate change, especially sea-level rise, increased intensity of storms and storm surges.
196	1	6	t23	0.0008922383074414229	0.0013125211082627628	0.9977952405842958	But people should still be concerned about global warming.
197	1	6	t24	0.0036881742215703014	0.2926025834882332	0.7037092422901965	Human activity is primarily responsible for the rise in carbon dioxide emissions.
198	1	6	t25	0.0009009278564072327	0.0013216979517849674	0.9977773741918079	The whole world will be devastated if we don’t stop burning fossil fuels immediately (if not sooner, since some say it’s too late and the world is already doomed).
199	1	6	t26	0.003045947982718166	0.12530663973991282	0.871647412277369	Carbon dioxide is a threat to public health.
200	1	6	t27	0.9682136091252413	0.030298700857943214	0.0014876900168154924	There had been no global warming this millennium, and why, though the two satellites continue to show little or no warming.
201	1	6	t28	0.0031118753637318216	0.8355851390065915	0.16130298562967663	The Arctic has lost nearly 95 percent of its oldest ice.
202	1	6	t29	0.0008883579335331267	0.0013354366159627025	0.9977762054505042	Global warming is a very serious problem.
203	1	6	t3	0.0009121488146965132	0.0013524867559130446	0.9977353644293905	The world must halve global emissions or face cataclysmic global warming.
204	1	6	t4	0.0018049490647833362	0.9739261486093246	0.024268902325892152	Most scientists think global warming is happening, while majorities of Republicans (56 %) and Tea Party members (69 %) say that there is a lot of disagreement among scientists about whether or not global warming is happening.
205	1	6	t5	0.03689021486443806	0.003325588035055917	0.959784197100506	There is something unusual about current temperatures: that we have catastrophic global warming from industrialisation.
206	1	6	t6	0.002314824987526166	0.03714817559605574	0.9605369994164181	Global warming is happening and is caused by human activities.
207	1	6	t7	0.01202204137943981	0.9555674312410338	0.03241052737952638	Global trade merely outsourced U.S. emissions.
208	1	6	t8	0.002232340659654198	0.9483303392927331	0.049437320047612685	Some governments are taking serious action to mitigate global warming, when in reality they have achieved almost nothing.
